feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
htr_token_score_hist_bin_3,0.016602201387286186,0.003940931700579457,28.0,0.00834326579261025,166.82142639160156,0.009746229002576273,-0.025858772223472805
long_repetition_run_count,0.016547098755836487,0.0039278517660575355,11.0,0.0032777115613825984,122.54545593261719,0.007159488457680127,0.009720282588466881
htr_token_score_hist_bin_8,0.016017990186810493,0.0038022551247398617,46.0,0.013706793802145411,183.5869598388672,0.010725723854417613,-0.09962284991877782
htr_line_score_max,0.01358041912317276,0.0032236390211873803,48.0,0.014302741358760428,243.875,0.014247939544790686,0.27699914927245683
line_conf_min,0.011504804715514183,0.0027309420332093165,74.0,0.02205005959475566,311.1756896972656,0.01817985613373731,0.14743850375313022
num_lines,0.008937821723520756,0.0021216068967410784,16.0,0.004767580452920143,242.4375,0.014163956302983874,0.054476355378388595
line_char_count_min,0.007915099151432514,0.001878839102807003,32.0,0.009535160905840286,280.21875,0.016371254984384687,-0.07527824452665678
htr_line_score_hist_bin_3,0.00687314523383975,0.0016315062865981343,12.0,0.003575685339690107,125.41666412353516,0.007327233411958782,-0.01329319186543707
htr_token_score_hist_bin_0,0.0037232935428619385,0.0008838132492998218,2.0,0.0005959475566150178,325.5,0.019016727101299306,-0.14896348534942513
htr_line_score_hist_bin_1,0.0,0.0,0.0,0.0,0.0,0.0,-0.032334026289373104
htr_line_score_hist_bin_2,0.0,0.0,0.0,0.0,0.0,0.0,-0.04788754623375154
line_word_count_min,0.0,0.0,0.0,0.0,0.0,0.0,-0.08193648601715853
