feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
page_line_spacing_mean,0.2647518515586853,0.005567753275155209,37.0,0.009590461378952825,245.64865112304688,0.007074926663267174,-0.20241244222410845
line_conf_hist_bin_4,0.2647429406642914,0.00556756587831113,23.0,0.0059616381544841885,347.0869445800781,0.009996450896249778,-0.3824106230149032
region_aspect_cv,0.26464277505874634,0.0055654593873648035,27.0,0.006998444790046656,384.8888854980469,0.011085184575433801,0.07561932864103162
htr_line_score_max,0.26318734884262085,0.005534851653995343,23.0,0.0059616381544841885,234.52174377441406,0.006754460610957718,0.21164562850323737
page_line_spacing_min,0.26185861229896545,0.00550690821488736,27.0,0.006998444790046656,130.62962341308594,0.0037622637106802465,-0.17857083669348256
region_xmin_std_mean,0.260183721780777,0.00547168512914398,38.0,0.009849663037843442,104.39473724365234,0.0030066727688234894,-0.1501663232733002
frac_multi_line_regions,0.2563461363315582,0.005390980390620784,4.0,0.0010368066355624676,62.0,0.0017856619652384929,-0.04840273857631158
htr_token_score_hist_bin_4,0.2555384337902069,0.005373994339556423,22.0,0.005702436495593572,230.09091186523438,0.006626848223625666,-0.1345173135759436
line_spacing_max,0.255146324634552,0.0053657482516716246,52.0,0.01347848626231208,211.09616088867188,0.0060797804113994665,-0.2391248701296554
line_conf_hist_bin_3,0.2538350224494934,0.005338171458562928,10.0,0.002592016588906169,66.5999984741211,0.0019181465187125758,-0.38247955114239096
region_conf_hist_bin_7,0.2520391345024109,0.0053004037869099725,6.0,0.0015552099533437014,72.83333587646484,0.002097672865742636,0.009426076117107933
region_height_to_lines_height_ratio_max,0.25054287910461426,0.005268937412482354,22.0,0.005702436495593572,168.4545440673828,0.0048516592292373725,-0.10044814166022771
region_area_cv,0.24870674312114716,0.005230323321304551,12.0,0.003110419906687403,69.08333587646484,0.0019896691178451467,0.1009085536206449
region_conf_hist_bin_6,0.24657513201236725,0.005185495363870471,13.0,0.00336962156557802,360.1538391113281,0.0103727905183181,-0.08845585944819823
htr_line_score_hist_bin_2,0.24599668383598328,0.005173330551010397,1.0,0.0002592016588906169,235.0,0.006768234868242675,-0.07208986249205525
line_conf_min,0.24567733705043793,0.005166614661770483,50.0,0.012960082944530845,374.0,0.01077157379030962,0.2647476721480606
htr_token_score_std,0.2456621378660202,0.0051662950216685415,13.0,0.00336962156557802,231.61538696289062,0.006670754630058537,-0.07997668765954041
line_char_count_min,0.24510647356510162,0.005154609355588731,22.0,0.005702436495593572,444.4090881347656,0.012799425898202777,-0.10667678080444616
htr_token_score_mean,0.24310773611068726,0.005112575742065449,9.0,0.0023328149300155523,203.22222900390625,0.005853003303601004,0.19797346497697313
region_conf_std,0.24264901876449585,0.005102928878439789,13.0,0.00336962156557802,142.07691955566406,0.0040919572804644895,0.07925574202145073
lines_per_region_std,0.24254535138607025,0.005100748744920957,19.0,0.004924831518921721,166.4736785888672,0.004794608323701255,0.07647382471488738
htr_line_score_hist_bin_6,0.24173285067081451,0.00508366178786363,15.0,0.0038880248833592537,384.20001220703125,0.01106534433616549,-0.06348449638117992
char_digit_ratio,0.241349458694458,0.005075599022978475,20.0,0.005184033177812338,113.0,0.00325451293664435,-0.24229179756009817
lines_per_region_max,0.2411767989397049,0.005071967974094947,14.0,0.0036288232244686366,303.0,0.008726702830117151,0.08243087529637991
region_conf_hist_bin_4,0.23685753345489502,0.00498113346469404,8.0,0.002073613271124935,65.375,0.0018828653383462335,-0.13556410203058172
htr_token_score_hist_bin_7,0.23672699928283691,0.004978388320289129,40.0,0.010368066355624676,446.5249938964844,0.012860366098859715,-0.23548805501523984
region_aspect_mean,0.23663167655467987,0.0049763836754537156,33.0,0.008553654743390357,219.4545440673828,0.00632051020064323,-0.15873179034123708
frac_short_lines,0.23617862164974213,0.004966855893434661,30.0,0.007776049766718507,343.76666259765625,0.009900823456735626,0.13649243996547394
line_height_min,0.23574933409690857,0.004957827940790702,69.0,0.017884914463452566,287.28985595703125,0.008274234980343806,-0.09260782237650399
line_spacing_min,0.23541969060897827,0.004950895511050354,32.0,0.00829445308449974,270.25,0.007783470098479076,0.07065572926160493
line_height_std,0.23350082337856293,0.004910541574925512,47.0,0.012182477967858995,411.85107421875,0.011861722557661896,-0.052648642677771355
region_conf_hist_bin_5,0.23332686722278595,0.004906883262621523,15.0,0.0038880248833592537,883.8666381835938,0.025456242550768646,-0.17046163376305187
line_width_min,0.23051296174526215,0.004847706598336751,30.0,0.007776049766718507,196.23333740234375,0.005651716240502862,-0.07482660319158978
page_line_spacing_std,0.22977082431316376,0.004832099386927824,31.0,0.008035251425609125,339.2903137207031,0.009771900135240251,-0.13387999258458202
num_lines,0.2256379872560501,0.004745185482738086,14.0,0.0036288232244686366,189.0,0.005443388894033471,0.16482361248017008
region_aspect_max,0.22485999763011932,0.004728824296735756,39.0,0.01010886469673406,233.3076934814453,0.006719494749150606,-0.08912704261140506
region_area_min,0.22481238842010498,0.0047278230711223215,50.0,0.012960082944530845,336.0199890136719,0.009677711515186616,-0.02820359569193557
char_upper_ratio,0.22443850338459015,0.004719960237987204,45.0,0.01166407465007776,234.022216796875,0.006740073734757685,-0.28394250571014684
region_aspect_std,0.2226652055978775,0.004682667639270076,19.0,0.004924831518921721,71.0,0.002044870960192468,-0.025148634364132828
line_char_count_std,0.2220461368560791,0.004669648572568931,11.0,0.002851218247796786,42.09090805053711,0.0012122602191644322,0.13333831256749343
region_height_to_lines_height_ratio_min,0.22138455510139465,0.0046557354537002955,32.0,0.00829445308449974,276.15625,0.007953576001417622,-0.14862326119552033
htr_line_score_mean,0.21985378861427307,0.00462354330821768,29.0,0.00751684810782789,412.7930908203125,0.011888853577275338,0.24088922705010393
region_area_max,0.21843953430652618,0.004593801423477302,32.0,0.00829445308449974,223.53125,0.0064379234059228525,0.09243088834304612
page_line_spacing_max,0.21797288954257965,0.004583987845602393,43.0,0.011145671332296526,399.8604736328125,0.011516381276909073,-0.15810347749876424
htr_line_score_hist_bin_7,0.2144864797592163,0.004510668360297295,34.0,0.008812856402280975,170.61764526367188,0.004913958705578909,-0.10421423389365209
region_area_mean,0.21349738538265228,0.004489867623977115,34.0,0.008812856402280975,410.79412841796875,0.011831281462246192,0.04968527500146637
lines_per_region_cv,0.20973540842533112,0.004410752938274754,19.0,0.004924831518921721,86.52631378173828,0.002492044314715182,0.10472985915131272
htr_token_score_min,0.20972363650798798,0.004410505373882074,19.0,0.004924831518921721,95.0,0.0027360949467364003,-0.178273030018432
htr_token_score_hist_bin_6,0.2091389000415802,0.004398208317764138,29.0,0.00751684810782789,265.4137878417969,0.007644182354822185,-0.23686864818891162
htr_token_score_hist_bin_2,0.209011510014534,0.004395529294988158,24.0,0.006220839813374806,147.0416717529297,0.004234947105714352,-0.03866589816736253
htr_token_score_hist_bin_3,0.20463979244232178,0.004303591713862903,12.0,0.003110419906687403,77.08333587646484,0.002220077113359791,-0.09227177162635643
region_overlap_count,0.20360775291919708,0.004281887837568412,5.0,0.0012960082944530845,150.0,0.00432014991589958,-0.0005047641596292972
htr_token_score_cv,0.19645865261554718,0.00413154166852099,26.0,0.00673924313115604,116.88461303710938,0.003366393674548153,-0.11604298007859257
htr_token_score_hist_bin_9,0.19318519532680511,0.004062700591742216,21.0,0.005443234836702955,332.1428527832031,0.009566046116786676,0.2987965807077824
htr_token_score_hist_bin_1,0.18944726884365082,0.003984091689495281,13.0,0.00336962156557802,106.76923370361328,0.0030750606400355165,-0.08599608867030654
htr_token_score_hist_bin_0,0.18521448969841003,0.0038950759949489514,4.0,0.0010368066355624676,396.5,0.011419596277694555,-0.10909495470651019
region_conf_hist_bin_3,0.18038058280944824,0.0037934185343708273,12.0,0.003110419906687403,622.25,0.017921421901123422,-0.2149910412585358
line_conf_hist_bin_2,0.17722070217132568,0.003726965983922444,8.0,0.002073613271124935,603.0,0.01736700266191631,-0.32024286788432227
line_word_count_max,0.17658160626888275,0.0037135257443810933,9.0,0.0023328149300155523,565.2222290039062,0.016278965100638657,0.13134875726897502
region_tightness_area_ratio_cv,0.17654913663864136,0.003712842905379004,11.0,0.002851218247796786,58.90909194946289,0.0016966407242079515,-0.03270370148740156
line_conf_entropy,0.17526943981647491,0.003685930775658757,21.0,0.005443234836702955,201.14285278320312,0.005793115190234377,0.3616840126529027
line_char_count_max,0.1690143346786499,0.0035543853986858384,17.0,0.0044064282011404875,249.2941131591797,0.007179919613325936,0.19454343904456017
region_conf_hist_bin_2,0.16790832579135895,0.003531125940561898,6.0,0.0015552099533437014,316.0,0.009101115822828448,-0.10853067966540413
region_conf_cv,0.15530706942081451,0.003266120479730901,14.0,0.0036288232244686366,112.21428680419922,0.003231883611332617,0.0058777290706703705
htr_line_score_hist_bin_4,0.14622601866722107,0.0030751452333728476,4.0,0.0010368066355624676,100.75,0.002901700693512551,-0.1161510199770799
frac_single_line_regions,0.1103227511048317,0.002320096555214852,1.0,0.0002592016588906169,357.0,0.010281956799840999,0.04951015483056549
layout_fragmentation_score,0.0,0.0,0.0,0.0,0.0,0.0,0.15978232882834223
htr_line_score_hist_bin_1,0.0,0.0,0.0,0.0,0.0,0.0,-0.011745780732423427
htr_line_score_hist_bin_0,0.0,0.0,0.0,0.0,0.0,0.0,0.036401778282776937
has_region_conf,0.0,0.0,0.0,0.0,0.0,0.0,0.21918848426411341
